Subject,CERiT,Simbad,ASAS-SN Photometry
24711486,https://wasp.cerit-sc.cz/search?objid=J010207.44%2B365418.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A02%3A07.44+%2B36%3A54%3A18.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A02%3A07.44&dec=%2B36%3A54%3A18.1&radius=2
24658904,No match,No match,No match
24737496,https://wasp.cerit-sc.cz/search?objid=J010702.73%2B420511.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A07%3A02.73+%2B42%3A05%3A11.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A07%3A02.73&dec=%2B42%3A05%3A11.4&radius=2
22503411,https://wasp.cerit-sc.cz/search?objid=J084217.71-241655.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A42%3A17.71+-24%3A16%3A55.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A42%3A17.71&dec=-24%3A16%3A55.2&radius=2
24907616,https://wasp.cerit-sc.cz/search?objid=J004927.66-745937.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A49%3A27.66+-74%3A59%3A37.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A49%3A27.66&dec=-74%3A59%3A37.1&radius=2
24697608,https://wasp.cerit-sc.cz/search?objid=J005850.94%2B102454.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A58%3A50.94+%2B10%3A24%3A54.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A58%3A50.94&dec=%2B10%3A24%3A54.2&radius=2
24585275,https://wasp.cerit-sc.cz/search?objid=J003043.03-422747.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A43.03+-42%3A27%3A47.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A43.03&dec=-42%3A27%3A47.5&radius=2
24583176,https://wasp.cerit-sc.cz/search?objid=J002839.75%2B400656.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A28%3A39.75+%2B40%3A06%3A56.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A28%3A39.75&dec=%2B40%3A06%3A56.7&radius=2
24746053,https://wasp.cerit-sc.cz/search?objid=J010827.73%2B391440.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A08%3A27.73+%2B39%3A14%3A40.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A08%3A27.73&dec=%2B39%3A14%3A40.5&radius=2
24619594,https://wasp.cerit-sc.cz/search?objid=J003323.25%2B551011.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A33%3A23.25+%2B55%3A10%3A11.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A33%3A23.25&dec=%2B55%3A10%3A11.2&radius=2
24576909,https://wasp.cerit-sc.cz/search?objid=J002352.19%2B523549.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A23%3A52.19+%2B52%3A35%3A49.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A23%3A52.19&dec=%2B52%3A35%3A49.8&radius=2
22506806,https://wasp.cerit-sc.cz/search?objid=J084937.21-225524.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A49%3A37.21+-22%3A55%3A24.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A49%3A37.21&dec=-22%3A55%3A24.3&radius=2
23990487,https://wasp.cerit-sc.cz/search?objid=J085411.86%2B262451.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A54%3A11.86+%2B26%3A24%3A51.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A54%3A11.86&dec=%2B26%3A24%3A51.1&radius=2
24688676,https://wasp.cerit-sc.cz/search?objid=J005642.62%2B502416.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A56%3A42.62+%2B50%3A24%3A16.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A56%3A42.62&dec=%2B50%3A24%3A16.7&radius=2
22112689,https://wasp.cerit-sc.cz/search?objid=J001334.56-095019.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A13%3A34.56+-09%3A50%3A19.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A13%3A34.56&dec=-09%3A50%3A19.3&radius=2
24577197,https://wasp.cerit-sc.cz/search?objid=J002402.73%2B410813.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A24%3A02.73+%2B41%3A08%3A13.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A24%3A02.73&dec=%2B41%3A08%3A13.7&radius=2
22114207,https://wasp.cerit-sc.cz/search?objid=J001701.86%2B335703.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A17%3A01.86+%2B33%3A57%3A03.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A17%3A01.86&dec=%2B33%3A57%3A03.3&radius=2
24628371,https://wasp.cerit-sc.cz/search?objid=J003721.76-051455.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A37%3A21.76+-05%3A14%3A55.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A37%3A21.76&dec=-05%3A14%3A55.3&radius=2
22111356,https://wasp.cerit-sc.cz/search?objid=J001026.93%2B541406.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A10%3A26.93+%2B54%3A14%3A06.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A10%3A26.93&dec=%2B54%3A14%3A06.8&radius=2
22112688,https://wasp.cerit-sc.cz/search?objid=J001334.56-095019.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A13%3A34.56+-09%3A50%3A19.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A13%3A34.56&dec=-09%3A50%3A19.3&radius=2
23913943,No match,No match,No match
24626611,https://wasp.cerit-sc.cz/search?objid=J003641.10%2B175359.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A41.10+%2B17%3A53%3A59.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A41.10&dec=%2B17%3A53%3A59.0&radius=2
22111183,https://wasp.cerit-sc.cz/search?objid=J001005.09%2B412814.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A10%3A05.09+%2B41%3A28%3A14.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A10%3A05.09&dec=%2B41%3A28%3A14.3&radius=2
22116834,https://wasp.cerit-sc.cz/search?objid=J002149.53%2B465234.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A21%3A49.53+%2B46%3A52%3A34.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A21%3A49.53&dec=%2B46%3A52%3A34.9&radius=2
22111829,https://wasp.cerit-sc.cz/search?objid=J001130.99%2B304825.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A11%3A30.99+%2B30%3A48%3A25.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A11%3A30.99&dec=%2B30%3A48%3A25.3&radius=2
24681445,No match,No match,No match
22107911,https://wasp.cerit-sc.cz/search?objid=J000349.42%2B370415.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A03%3A49.42+%2B37%3A04%3A15.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A03%3A49.42&dec=%2B37%3A04%3A15.7&radius=2
24664556,https://wasp.cerit-sc.cz/search?objid=J120352.31%2B445131.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12%3A03%3A52.31+%2B44%3A51%3A31.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=12%3A03%3A52.31&dec=%2B44%3A51%3A31.6&radius=2
24419539,https://wasp.cerit-sc.cz/search?objid=J134138.81-541316.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A41%3A38.81+-54%3A13%3A16.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A41%3A38.81&dec=-54%3A13%3A16.8&radius=2
22106206,https://wasp.cerit-sc.cz/search?objid=J000157.98%2B124240.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A57.98+%2B12%3A42%3A40.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A57.98&dec=%2B12%3A42%3A40.3&radius=2
24578110,https://wasp.cerit-sc.cz/search?objid=J002441.97%2B424745.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A24%3A41.97+%2B42%3A47%3A45.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A24%3A41.97&dec=%2B42%3A47%3A45.4&radius=2
22123521,https://wasp.cerit-sc.cz/search?objid=J004220.00%2B164806.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A20.00+%2B16%3A48%3A06.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A20.00&dec=%2B16%3A48%3A06.0&radius=2
24708665,https://wasp.cerit-sc.cz/search?objid=J010128.02%2B411527.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A28.02+%2B41%3A15%3A27.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A28.02&dec=%2B41%3A15%3A27.9&radius=2
24909162,https://wasp.cerit-sc.cz/search?objid=J004944.90%2B113208.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A49%3A44.90+%2B11%3A32%3A08.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A49%3A44.90&dec=%2B11%3A32%3A08.7&radius=2
24686060,https://wasp.cerit-sc.cz/search?objid=J005604.06-652212.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A56%3A04.06+-65%3A22%3A12.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A56%3A04.06&dec=-65%3A22%3A12.1&radius=2
24687418,https://wasp.cerit-sc.cz/search?objid=J005624.55%2B373443.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A56%3A24.55+%2B37%3A34%3A43.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A56%3A24.55&dec=%2B37%3A34%3A43.3&radius=2
24684897,https://wasp.cerit-sc.cz/search?objid=J005548.00%2B174002.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A55%3A48.00+%2B17%3A40%3A02.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A55%3A48.00&dec=%2B17%3A40%3A02.1&radius=2
24610012,https://wasp.cerit-sc.cz/search?objid=J003106.47%2B182259.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A31%3A06.47+%2B18%3A22%3A59.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A31%3A06.47&dec=%2B18%3A22%3A59.4&radius=2
24125225,https://wasp.cerit-sc.cz/search?objid=J130245.47-235813.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A02%3A45.47+-23%3A58%3A13.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A02%3A45.47&dec=-23%3A58%3A13.2&radius=2
22105938,https://wasp.cerit-sc.cz/search?objid=J000138.68%2B451642.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A38.68+%2B45%3A16%3A42.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A38.68&dec=%2B45%3A16%3A42.2&radius=2
24694892,https://wasp.cerit-sc.cz/search?objid=J005812.13%2B251850.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A58%3A12.13+%2B25%3A18%3A50.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A58%3A12.13&dec=%2B25%3A18%3A50.9&radius=2
24680617,No match,No match,No match
22112511,https://wasp.cerit-sc.cz/search?objid=J001312.67-525840.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A13%3A12.67+-52%3A58%3A40.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A13%3A12.67&dec=-52%3A58%3A40.3&radius=2
24925659,https://wasp.cerit-sc.cz/search?objid=J005313.66%2B110419.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A53%3A13.66+%2B11%3A04%3A19.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A53%3A13.66&dec=%2B11%3A04%3A19.2&radius=2
22110474,https://wasp.cerit-sc.cz/search?objid=J000822.47%2B223916.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A08%3A22.47+%2B22%3A39%3A16.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A08%3A22.47&dec=%2B22%3A39%3A16.6&radius=2
25010564,https://wasp.cerit-sc.cz/search?objid=J140909.35%2B303911.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14%3A09%3A09.35+%2B30%3A39%3A11.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=14%3A09%3A09.35&dec=%2B30%3A39%3A11.3&radius=2
23908803,No match,No match,No match
22504782,No match,No match,No match
24679477,No match,No match,No match
22112868,https://wasp.cerit-sc.cz/search?objid=J001357.37%2B102503.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A13%3A57.37+%2B10%3A25%3A03.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A13%3A57.37&dec=%2B10%3A25%3A03.8&radius=2
24581604,https://wasp.cerit-sc.cz/search?objid=J002716.79-681945.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A27%3A16.79+-68%3A19%3A45.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A27%3A16.79&dec=-68%3A19%3A45.6&radius=2
23004305,https://wasp.cerit-sc.cz/search?objid=J110548.65-354155.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11%3A05%3A48.65+-35%3A41%3A55.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=11%3A05%3A48.65&dec=-35%3A41%3A55.1&radius=2
22112882,https://wasp.cerit-sc.cz/search?objid=J001359.87%2B491244.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A13%3A59.87+%2B49%3A12%3A44.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A13%3A59.87&dec=%2B49%3A12%3A44.4&radius=2
24626358,https://wasp.cerit-sc.cz/search?objid=J003634.11%2B360811.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A34.11+%2B36%3A08%3A11.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A34.11&dec=%2B36%3A08%3A11.0&radius=2
24033268,https://wasp.cerit-sc.cz/search?objid=J092138.45-373411.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A21%3A38.45+-37%3A34%3A11.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A21%3A38.45&dec=-37%3A34%3A11.7&radius=2
22123336,https://wasp.cerit-sc.cz/search?objid=J004214.30%2B472104.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A14.30+%2B47%3A21%3A04.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A14.30&dec=%2B47%3A21%3A04.4&radius=2
22106834,https://wasp.cerit-sc.cz/search?objid=J000238.71%2B545905.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A02%3A38.71+%2B54%3A59%3A05.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A02%3A38.71&dec=%2B54%3A59%3A05.1&radius=2
24621609,No match,No match,No match
24620259,No match,No match,No match
22494435,No match,No match,No match
22127352,https://wasp.cerit-sc.cz/search?objid=J004357.15%2B103929.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A43%3A57.15+%2B10%3A39%3A29.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A43%3A57.15&dec=%2B10%3A39%3A29.0&radius=2
24613903,https://wasp.cerit-sc.cz/search?objid=J003140.80%2B283031.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A31%3A40.80+%2B28%3A30%3A31.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A31%3A40.80&dec=%2B28%3A30%3A31.6&radius=2
24727318,https://wasp.cerit-sc.cz/search?objid=J010512.38%2B124955.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A05%3A12.38+%2B12%3A49%3A55.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A05%3A12.38&dec=%2B12%3A49%3A55.5&radius=2
24574908,https://wasp.cerit-sc.cz/search?objid=J002304.24%2B394638.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A23%3A04.24+%2B39%3A46%3A38.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A23%3A04.24&dec=%2B39%3A46%3A38.4&radius=2
24916537,https://wasp.cerit-sc.cz/search?objid=J005106.24%2B383401.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A51%3A06.24+%2B38%3A34%3A01.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A51%3A06.24&dec=%2B38%3A34%3A01.8&radius=2
22105939,https://wasp.cerit-sc.cz/search?objid=J000138.77%2B451642.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A38.77+%2B45%3A16%3A42.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A38.77&dec=%2B45%3A16%3A42.4&radius=2
22109865,https://wasp.cerit-sc.cz/search?objid=J000711.15-712952.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A07%3A11.15+-71%3A29%3A52.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A07%3A11.15&dec=-71%3A29%3A52.1&radius=2
24879325,https://wasp.cerit-sc.cz/search?objid=J004421.18%2B150247.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A44%3A21.18+%2B15%3A02%3A47.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A44%3A21.18&dec=%2B15%3A02%3A47.2&radius=2
24694461,https://wasp.cerit-sc.cz/search?objid=J005805.85%2B533921.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A58%3A05.85+%2B53%3A39%3A21.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A58%3A05.85&dec=%2B53%3A39%3A21.5&radius=2
24357185,https://wasp.cerit-sc.cz/search?objid=J100214.08-190601.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A02%3A14.08+-19%3A06%3A01.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A02%3A14.08&dec=-19%3A06%3A01.6&radius=2
24905039,https://wasp.cerit-sc.cz/search?objid=J004857.12%2B360923.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A57.12+%2B36%3A09%3A23.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A57.12&dec=%2B36%3A09%3A23.8&radius=2
23994787,https://wasp.cerit-sc.cz/search?objid=J085728.47-240947.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A57%3A28.47+-24%3A09%3A47.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A57%3A28.47&dec=-24%3A09%3A47.5&radius=2
24359619,https://wasp.cerit-sc.cz/search?objid=J100453.68-324245.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A04%3A53.68+-32%3A42%3A45.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A04%3A53.68&dec=-32%3A42%3A45.4&radius=2
24620105,No match,No match,No match
24920520,https://wasp.cerit-sc.cz/search?objid=J005158.33%2B343513.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A51%3A58.33+%2B34%3A35%3A13.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A51%3A58.33&dec=%2B34%3A35%3A13.8&radius=2
22122374,https://wasp.cerit-sc.cz/search?objid=J004146.49%2B253845.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A41%3A46.49+%2B25%3A38%3A45.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A41%3A46.49&dec=%2B25%3A38%3A45.6&radius=2
24373594,https://wasp.cerit-sc.cz/search?objid=J102208.26-294037.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A22%3A08.26+-29%3A40%3A37.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A22%3A08.26&dec=-29%3A40%3A37.8&radius=2
24353678,No match,No match,No match
22983313,https://wasp.cerit-sc.cz/search?objid=J102928.77-384425.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A29%3A28.77+-38%3A44%3A25.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A29%3A28.77&dec=-38%3A44%3A25.5&radius=2
24585071,https://wasp.cerit-sc.cz/search?objid=J003029.63%2B422830.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A29.63+%2B42%3A28%3A30.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A29.63&dec=%2B42%3A28%3A30.2&radius=2
24746109,https://wasp.cerit-sc.cz/search?objid=J010827.89%2B391521.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A08%3A27.89+%2B39%3A15%3A21.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A08%3A27.89&dec=%2B39%3A15%3A21.3&radius=2
25055775,https://wasp.cerit-sc.cz/search?objid=J144205.69-343803.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14%3A42%3A05.69+-34%3A38%3A03.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=14%3A42%3A05.69&dec=-34%3A38%3A03.7&radius=2
