classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.frame0.T0_tool0_x,data.frame0.T0_tool0_y,data.frame0.T0_tool1_x,data.frame0.T0_tool1_y,data.frame0.T0_tool2_x,data.frame0.T0_tool2_y
103566763,Catbird422,1771424.0,6465,T0,2018-04-25 21:19:06 UTC,20860279,point_extractor_by_frame,3.4.5,"[16.348392486572266, 117.69911193847656, 233.95436096191406, 464.9743957519531, 545.4588012695312, 414.29901123046875, 700.4657592773438, 901.6767578125, 637.8668212890625, 125.15137481689453]","[375.9664611816406, 516.0689086914062, 344.6669921875, 454.9604187011719, 328.2720031738281, 283.5584411621094, 359.5715026855469, 355.1001281738281, 240.33535766601562, 307.4056701660156]","[451.560302734375, 681.0899047851562]","[542.8970947265625, 417.6991271972656]",,
105149295,not-logged-in-5d9310d7a9171f53b153,,6465,T0,2018-05-01 19:28:58 UTC,20860279,point_extractor_by_frame,3.4.5,"[893.509033203125, 694.4421997070312, 445.60858154296875, 126.0538558959961, 226.89694213867188, 541.2130737304688, 17.352869033813477, 106.40910339355469, 412.8673095703125, 644.6754760742188]","[348.94000244140625, 372.5137023925781, 495.620849609375, 534.910400390625, 364.6557922363281, 334.5338439941406, 380.3716125488281, 310.96014404296875, 284.7671203613281, 237.6197052001953]",,,,
106048701,not-logged-in-5b2ba55332f11cea7dff,,6465,T0,2018-05-04 18:56:36 UTC,20860279,point_extractor_by_frame,3.4.5,"[902.4898681640625, 699.4200439453125, 550.1362915039062, 444.7594909667969, 98.9919662475586, 232.9082794189453, 411.8292541503906, 123.14080810546875, 143.9966278076172, 13.373332977294922, 19.959381103515625, 640.1456298828125]","[362.232666015625, 362.232666015625, 330.40008544921875, 466.5117492675781, 511.51641845703125, 345.7675476074219, 279.90704345703125, 309.5442810058594, 341.3768310546875, 380.89312744140625, 340.2791748046875, 237.09774780273438]","[684.0526123046875, 455.73626708984375, 227.41990661621094]","[423.70245361328125, 553.2280883789062, 377.60009765625]",,
106478247,Loganpaws,565516.0,6465,T0,2018-05-07 02:06:54 UTC,20860279,point_extractor_by_frame,3.4.5,"[453.49359130859375, 115.81665802001953, 700.1797485351562, 902.3815307617188, 613.2330322265625, 550.5504760742188, 237.13772583007812, 10.671737670898438, 125.92675018310547, 415.07525634765625, 639.5192260742188, 942.8218994140625, 882.161376953125, 809.3687133789062, 621.3211059570312, 807.3466796875, 724.4439697265625, 534.3743286132812, 760.8402709960938, 315.99639892578125, 736.5761108398438, 287.6881408691406, 176.4771728515625, 121.8827133178711, 20.781822204589844, 71.33226776123047]","[476.7243957519531, 511.0987243652344, 383.7115783691406, 365.5133972167969, 640.5078125, 329.1170959472656, 355.4033508300781, 389.7776184082031, 300.8088684082031, 282.6106872558594, 238.12631225585938, 124.893310546875, 124.893310546875, 104.67312622070312, 116.80523681640625, 135.00341796875, 110.73919677734375, 189.59786987304688, 130.95938110351562, 191.61990356445312, 132.98138427734375, 175.44375610351562, 175.44375610351562, 187.57586669921875, 191.61990356445312, 189.59786987304688]",,,,
106606884,KateC13,1779874.0,6465,T0,2018-05-07 20:25:15 UTC,20860279,point_extractor_by_frame,3.4.5,"[476.4206848144531, 685.7420043945312, 898.9881591796875, 548.3748779296875, 239.62591552734375, 106.18356323242188, 132.34873962402344, 154.58912658691406, 6.755928039550781, 411.0077819824219, 527.4427490234375, 642.5695190429688, 624.25390625, 626.8704223632812, 692.2833251953125, 724.9898071289062, 749.8466796875, 786.4779052734375, 880.6725463867188, 320.7379455566406]","[499.24365234375, 359.260009765625, 368.4178161621094, 323.9370422363281, 348.7939453125, 543.7244262695312, 292.5388488769531, 339.6361389160156, 363.1847839355469, 284.6893005371094, 187.878173828125, 234.9754638671875, 180.02862548828125, 127.69828033447266, 134.2395782470703, 113.30744171142578, 134.2395782470703, 136.85609436035156, 132.9313201904297, 190.49468994140625]",,,,
106722558,not-logged-in-f91a85af315d4740d66c,,6465,T0,2018-05-08 15:15:13 UTC,20860279,point_extractor_by_frame,3.4.5,"[454.65185546875, 686.280517578125, 897.7675170898438, 549.065673828125, 413.1097412109375, 231.83517456054688, 118.5385513305664, 12.795042991638184, 20.3481502532959, 127.35050964355469, 639.7030029296875, 940.5684204101562, 885.1790161132812, 809.6478881835938, 808.3890380859375, 783.2120361328125, 739.1522216796875, 763.0704345703125, 727.8225708007812, 624.5968017578125, 531.4417724609375, 322.47247314453125, 288.4834899902344, 248.2002410888672, 178.96340942382812, 121.0562515258789, 21.60700225830078, 105.95004272460938, 70.70220184326172, 698.8690185546875]","[452.6947326660156, 374.64593505859375, 364.57513427734375, 329.3273010253906, 276.4555358886719, 341.9158020019531, 521.9315795898438, 373.3870849609375, 340.6569519042969, 309.1856689453125, 236.17230224609375, 129.16995239257812, 124.13453674316406, 145.53501892089844, 101.4752197265625, 135.46420288085938, 212.25413513183594, 122.87568664550781, 109.02832794189453, 117.84028625488281, 189.5948028564453, 184.5594024658203, 178.26515197753906, 174.48858642578125, 174.48858642578125, 188.33595275878906, 174.48858642578125, 194.63021850585938, 189.5948028564453, 130.42880249023438]",,,,
107188363,darktruth,478315.0,6465,T0,2018-05-11 13:47:17 UTC,20860279,point_extractor_by_frame,3.4.5,"[468.4931640625, 691.043212890625, 896.7333984375, 641.587646484375, 549.4204711914062, 532.5606079101562, 419.03759765625, 311.134521484375, 241.4471435546875, 152.65191650390625, 130.17210388183594, 12.153143882751465, 122.3041763305664]","[458.5879821777344, 356.30487060546875, 370.916748046875, 233.78994750976562, 328.20513916015625, 192.2023162841797, 279.8735656738281, 184.33438110351562, 342.8169860839844, 342.8169860839844, 288.865478515625, 361.9248352050781, 529.3993530273438]","[682.05126953125, 450.5093078613281]","[424.8682861328125, 533.8953247070312]",,
108067587,alphavictordelta,1784165.0,6465,T0,2018-05-17 19:39:05 UTC,20860279,point_extractor_by_frame,3.4.5,,,,,,
117633078,turtl,1804497.0,6465,T0,2018-07-18 11:23:44 UTC,20860279,point_extractor_by_frame,3.4.5,"[470.41046142578125, 121.63182830810547, 689.4988403320312, 911.1055297851562, 239.98992919921875, 131.70486450195312, 8.310247421264648, 544.6990966796875, 420.0453186035156, 637.8745727539062]","[451.5361328125, 518.2699584960938, 339.4736633300781, 355.84234619140625, 354.5832214355469, 301.6997985839844, 353.3240661621094, 339.4736633300781, 284.0719909667969, 248.81640625]","[450.264404296875, 685.7214965820312]","[549.7481689453125, 425.09442138671875]",,
120134516,not-logged-in-dec4ad0e75b1285c5e60,,6465,T0,2018-08-11 22:28:24 UTC,20860279,point_extractor_by_frame,3.4.5,,,,,,
103652937,not-logged-in-ccf321dc4680427a1784,,6465,T0,2018-04-26 12:56:22 UTC,20860272,point_extractor_by_frame,3.4.5,"[461.46875, 716.46875, 553.46875, 220.46875, 112.46875, 935.46875, 881.46875, 835.46875, 806.46875, 748.46875, 700.46875, 682.46875, 604.46875, 530.46875, 548.46875, 389.46875, 401.46875, 477.46875, 254.46875, 126.46875, 17.46875, 12.46875, 30.46875, 70.46875, 103.46875, 168.46875, 390.6673889160156, 376.7967834472656, 361.49127197265625, 257.2225341796875, 180.69503784179688, 129.99557495117188, 116.12495422363281]","[475, 361, 314, 364, 502, 125, 123, 150, 140, 130, 124, 151, 152, 189, 137, 194, 289, 181, 371, 314, 386, 354, 193, 191, 191, 185, 180.91070556640625, 172.30136108398438, 165.60520935058594, 202.43406677246094, 181.8673095703125, 184.2587890625, 184.2587890625]",,,,
104374763,Emma2017,1598096.0,6465,T0,2018-04-29 16:57:49 UTC,20860272,point_extractor_by_frame,3.4.5,"[471.43280029296875, 210.0207977294922, 252.79730224609375, 8.812753677368164, 560.1544799804688, 697.9899291992188, 951.4803466796875, 891.2763671875, 831.0723876953125, 751.8566284179688, 717.001708984375, 691.6526489257812, 612.4368896484375, 536.3897705078125, 400.1386413574219, 373.20526123046875, 276.5620422363281, 216.35806274414062, 165.6599578857422]","[482.0279235839844, 393.3062744140625, 360.03564453125, 377.4631042480469, 320.4277648925781, 372.7101745605469, 131.8942413330078, 125.5569839477539, 147.73739624023438, 142.9844512939453, 119.2197265625, 146.15309143066406, 155.6589813232422, 198.43548583984375, 196.85116577148438, 173.08644104003906, 211.11001586914062, 188.92959594726562, 196.85116577148438]",,,,
106313831,xfr,1775007.0,6465,T0,2018-05-06 00:15:59 UTC,20860272,point_extractor_by_frame,3.4.5,"[460.96875, 556.96875, 715.96875, 214.96875, 101.96875, 10.96875, 255.96875, 399.96875, 256.96875, 528.96875, 607.96875]","[464, 317, 348, 366, 488, 384, 363, 290, 205, 190, 150]",,,,
106720049,not-logged-in-f91a85af315d4740d66c,,6465,T0,2018-05-08 14:54:27 UTC,20860272,point_extractor_by_frame,3.4.5,"[445.83990478515625, 5.2419352531433105, 219.2466583251953, 254.49449157714844, 712.7163696289062]","[489.201416015625, 379.6813659667969, 374.6459655761719, 369.61053466796875, 365.833984375]",,,,
111086977,funtofunghi,1789690.0,6465,T0,2018-05-24 11:36:09 UTC,20860272,point_extractor_by_frame,3.4.5,"[469.4276428222656, 714.943115234375, 560.4873657226562, 221.60687255859375, 120.17325592041016, 15.2816801071167, 15.2816801071167, 130.54714965820312]","[452.30889892578125, 384.3022766113281, 318.6009521484375, 368.1651306152344, 511.09429931640625, 401.59210205078125, 353.18060302734375, 309.3797302246094]",,,,
119580040,dwycherley,96622.0,6465,T0,2018-08-06 23:05:51 UTC,20860272,point_extractor_by_frame,3.4.5,"[446.0133361816406, 104.3203353881836, 212.223388671875, 709.0270385742188, 558.412353515625, 249.3150634765625, 7.6571831703186035, 399.92974853515625, 257.1830139160156, 386.4418640136719, 526.9406127929688, 604.4959716796875, 542.676513671875, 684.2992553710938, 836.0379638671875, 747.2427368164062, 483.1050109863281, 334.7383117675781, 125.6761474609375, 170.63575744628906, 30.136985778808594, 13.27713394165039, 132.4200897216797, 702.2830810546875, 879.87353515625, 809.0621948242188]","[472.07586669921875, 509.16754150390625, 384.4046325683594, 369.7927551269531, 315.84124755859375, 363.048828125, 392.2725524902344, 289.9894714355469, 204.5662078857422, 189.95433044433594, 192.2023162841797, 152.86265563964844, 134.87881469726562, 137.12680053710938, 149.49069213867188, 131.50685119628906, 179.8384246826172, 202.3182373046875, 186.58236694335938, 191.0783233642578, 193.32630920410156, 349.5609436035156, 313.59326171875, 120.2669448852539, 124.76290893554688, 134.87881469726562]",,,,
121851134,CeliaTesseur,1468205.0,6465,T0,2018-08-28 20:43:46 UTC,20860272,point_extractor_by_frame,3.4.5,"[445.45361328125, 95.56227111816406, 213.21131896972656, 712.8378295898438, 558.5189208984375, 255.9927978515625, 535.6002807617188, 401.14422607421875, 387.3930358886719, 326.2766418457031]","[481.7754211425781, 493.9986877441406, 364.1263732910156, 361.0705261230469, 318.2890930175781, 208.27957153320312, 188.41671752929688, 293.8424987792969, 196.05630493164062, 197.58419799804688]",,,,
123867985,lisakg,1818161.0,6465,T0,2018-09-16 15:44:29 UTC,20860272,point_extractor_by_frame,3.4.5,"[722.7847290039062, 571.0584716796875, 455.7464904785156, 204.892333984375, 6.636623382568359]","[364.48028564453125, 317.9508972167969, 467.6541748046875, 382.68743896484375, 384.71044921875]",,,,
124164738,rubypheonix312,1603958.0,6465,T0,2018-09-19 07:33:54 UTC,20860272,point_extractor_by_frame,3.4.5,"[715.96875, 446.96875, 89.96875, 214.96875, 556.96875, 250.96875, 11.96875, 3.96875, 405.96875, 128.96875]","[381, 488, 508, 385, 321, 363, 385, 343, 291, 316]",,,,
124427602,sbaugh6,1689882.0,6465,T0,2018-09-21 16:42:01 UTC,20860272,point_extractor_by_frame,3.4.5,"[128.38983154296875, 26.156841278076172, 17.547746658325195, 115.47618103027344, 205.8716583251953, 256.4500732421875, 480.2865295410156, 403.88079833984375, 547.0069580078125, 697.6661376953125, 608.3468017578125, 547.0069580078125, 486.74334716796875, 539.4740600585938, 392.0433044433594, 359.75921630859375, 378.05352783203125, 332.8558044433594, 259.6784973144531, 697.6661376953125, 684.7525024414062, 740.7116088867188, 795.5945434570312, 807.4320678710938, 836.4877319335938, 880.609375, 923.6548461914062, 963.4718627929688, 136.99891662597656, 72.43071746826172, 32.6136589050293, 169.28302001953125, 181.12051391601562, 183.27279663085938]","[314.2319030761719, 345.43988037109375, 405.7035217285156, 479.9569396972656, 386.33306884765625, 365.886474609375, 469.1955871582031, 289.48077392578125, 313.15576171875, 343.28759765625, 160.3443603515625, 132.36480712890625, 175.4102783203125, 190.4761962890625, 198.00914001464844, 167.8773193359375, 170.0295867919922, 196.93301391601562, 205.54209899902344, 118.37503051757812, 139.89776611328125, 135.5932159423828, 111.918212890625, 136.6693572998047, 145.27845764160156, 114.07048797607422, 128.0602569580078, 62.41592788696289, 186.17164611816406, 190.4761962890625, 192.6284637451172, 182.9432373046875, 188.32391357421875, 165.7250518798828]",,,,
103550282,pwendystevens,711441.0,6465,T0,2018-04-25 19:52:57 UTC,20860285,point_extractor_by_frame,3.4.5,"[693.856201171875, 446.43353271484375, 149.97213745117188, 103.16243743896484, 250.27862548828125, 134.36891174316406, 395.165771484375, 484.3271179199219, 459.8077392578125, 569.0303955078125, 459.8077392578125, 5.084981918334961, 29.604347229003906, 742.8949584960938]","[388.8617858886719, 480.2521667480469, 388.8617858886719, 489.1683044433594, 371.029541015625, 299.7004699707031, 288.5552978515625, 246.20367431640625, 170.4165496826172, 317.5327453613281, 326.4488830566406, 366.57147216796875, 239.51657104492188, 186.019775390625]",[606.9239501953125],[642.9715576171875],,
103571536,not-logged-in-726ad6f8fa5335b6ec02,,6465,T0,2018-04-25 21:51:17 UTC,20860285,point_extractor_by_frame,3.4.5,"[457.1243896484375, 684.8087158203125, 93.42080688476562, 143.68878173828125, 241.26779174804688, 10.62650203704834, 128.90408325195312, 406.8564147949219, 448.2535705566406, 554.703369140625]","[485.6773376464844, 385.1413879394531, 476.8065185546875, 382.1844482421875, 364.44281005859375, 370.356689453125, 293.47625732421875, 293.47625732421875, 334.8734130859375, 337.8303527832031]",,,,
104819531,not-logged-in-4594065358eb8dc536df,,6465,T0,2018-04-30 22:13:24 UTC,20860285,point_extractor_by_frame,3.4.5,"[450.2555236816406, 700.1328735351562, 104.87530517578125, 157.2056427001953, 238.31765747070312, 413.6242980957031, 488.19500732421875, 634.79443359375, 552.138671875, 442.9906921386719, 525.646484375, 749.2409057617188, 692.0177001953125, 754.5393676757812, 781.0315551757812, 806.464111328125, 843.55322265625, 878.5230102539062, 469.4829406738281, 395.3046875, 329.60394287109375, 125.08391571044922, 14.649734497070312, 34.78383255004883]","[469.1537170410156, 356.64349365234375, 470.46197509765625, 369.72607421875, 360.5682678222656, 278.14801025390625, 225.81765747070312, 241.3863525390625, 324.0421142578125, 325.101806640625, 186.28250122070312, 171.4468536376953, 122.70114135742188, 134.35772705078125, 136.47711181640625, 138.5964813232422, 125.88021087646484, 133.29803466796875, 165.08871459960938, 178.8646697998047, 191.58094787597656, 303.90802001953125, 366.4296875, 227.61038208007812]","[100.67788696289062, 454.3174133300781, 700.1739501953125]","[538.0322265625, 552.6241455078125, 424.74713134765625]",,
105247654,Melessalou,1777102.0,6465,T0,2018-05-02 00:44:24 UTC,20860285,point_extractor_by_frame,3.4.5,"[109.21900939941406, 162.7868194580078, 452.3075256347656, 662.753662109375]","[467.9892578125, 371.05633544921875, 475.64129638671875, 337.895751953125]","[453.5837707519531, 689.5385131835938]","[560.9031372070312, 426.2530822753906]",,
111835858,suzanneschakel,1791274.0,6465,T0,2018-05-29 10:03:59 UTC,20860285,point_extractor_by_frame,3.4.5,"[454.04620361328125, 678.5360107421875, 553.8194580078125, 448.37725830078125, 414.3636474609375, 231.823974609375, 138.85345458984375, 96.9033432006836, 5.066609859466553, 132.0507354736328, 488.059814453125, 528.8761596679688, 632.0507202148438, 547.0167236328125, 475.5881652832031, 693.2752075195312, 746.563232421875, 751.0983276367188]","[479.39697265625, 376.22235107421875, 325.20196533203125, 318.39923095703125, 280.9842834472656, 360.3493347167969, 383.02508544921875, 486.1996765136719, 371.6872253417969, 295.7235107421875, 244.70309448242188, 192.54888916015625, 252.6396026611328, 181.21102905273438, 168.73936462402344, 133.59197998046875, 136.9933319091797, 178.94345092773438]","[452.91241455078125, 694.4089965820312, 108.2412109375]","[548.5579833984375, 419.3062744140625, 539.4876708984375]",,
116739462,Tage,1803032.0,6465,T0,2018-07-10 15:05:30 UTC,20860285,point_extractor_by_frame,3.4.5,"[95.37480163574219, 140.50637817382812, 230.76954650878906, 129.52842712402344, 9.990726470947266, 411.2958679199219, 489.3612976074219, 694.2830810546875, 550.3499145507812, 441.7901916503906]","[490.5467529296875, 362.47064208984375, 361.2508544921875, 292.943603515625, 363.6903991699219, 278.30633544921875, 234.39453125, 357.591552734375, 324.6576843261719, 319.7785949707031]","[691.5698852539062, 453.63726806640625, 102.69343566894531]","[413.9344482421875, 545.9927368164062, 533.23876953125]",,
116749685,Jon.E,1803057.0,6465,T0,2018-07-10 16:01:20 UTC,20860285,point_extractor_by_frame,3.4.5,"[448.29168701171875, 679.2459716796875, 158.58587646484375, 93.75659942626953, 233.5447235107422, 545.9998779296875, 416.80133056640625, 443.11956787109375, 7.558928489685059, 131.20188903808594, 88.56639099121094, 490.5579528808594, 635.2986450195312]","[446.6192626953125, 355.4530944824219, 365.5826721191406, 479.0339050292969, 365.5826721191406, 328.9432373046875, 278.69940185546875, 319.37298583984375, 370.9018249511719, 290.9602355957031, 230.20465087890625, 225.80511474609375, 245.68502807617188]","[462.4731140136719, 699.7754516601562, 739.8965454101562, 5.42715311050415]","[551.966796875, 417.1565246582031, 384.5425109863281, 412.471435546875]",,
117044692,sbaugh6,1689882.0,6465,T0,2018-07-12 20:07:38 UTC,20860285,point_extractor_by_frame,3.4.5,"[658.3228149414062, 457.6918029785156, 82.50051879882812, 135.77542114257812, 19.024045944213867, 141.44296264648438, 238.9246826171875, 401.0163879394531, 436.1551513671875, 572.1761474609375, 499.6316223144531, 469.0268859863281, 525.7023315429688, 554.0400390625, 687.7940063476562, 745.6029663085938, 778.4746704101562, 737.6683959960938, 801.1448974609375, 844.2182006835938, 882.7574462890625, 756.9380493164062, 926.9642944335938, 970.03759765625, 107.43770599365234, 40.560707092285156, 73.43244934082031, 329.6053466796875, 388.54779052734375, 195.8513641357422, 237.79116821289062]","[355.879150390625, 466.9629821777344, 488.4996337890625, 404.6199951171875, 349.0780944824219, 284.4681091308594, 364.94720458984375, 283.3345947265625, 319.60687255859375, 327.54144287109375, 254.99688720703125, 162.0491943359375, 191.52041625976562, 179.0518341064453, 125.77693176269531, 176.78480529785156, 126.91043853759766, 132.57798767089844, 134.84500122070312, 126.91043853759766, 135.97850036621094, 129.17745971679688, 131.44447326660156, 164.31622314453125, 233.46023559570312, 233.46023559570312, 215.3240966796875, 188.11988830566406, 182.4523468017578, 200.58848571777344, 205.12252807617188]","[459.9588317871094, 117.6392822265625, 708.1972045898438]","[559.91064453125, 537.240478515625, 430.6907043457031]",,
119484154,AKS59,1708483.0,6465,T0,2018-08-05 21:34:48 UTC,20860285,point_extractor_by_frame,3.4.5,"[18.72437858581543, 105.9403076171875, 116.60002899169922, 136.95040893554688, 247.42391967773438, 397.629150390625, 445.1133728027344, 457.7112121582031, 483.8760070800781, 540.0818481445312, 626.3286743164062, 664.1222534179688, 736.9063110351562, 548.9075317382812, 518.8665161132812, 473.3204040527344, 382.22821044921875, 328.9295959472656, 245.5899200439453, 218.45606994628906, 202.95101928710938, 231.05392456054688, 195.198486328125, 157.40492248535156, 181.63156127929688, 601.2371215820312, 687.4839477539062, 684.5767822265625, 849.3179321289062, 806.6790771484375, 784.3905639648438, 759.19482421875, 730.1228637695312, 883.1752319335938, 858.9486083984375, 873.4845581054688, 894.8040161132812, 917.092529296875, 966.514892578125, 937.4429321289062, 37.91947937011719, 12.723766326904297, 31.136016845703125, 65.0533218383789, 92.18717193603516, 131.9188690185547, 109.63035583496094, 94.12529754638672, 70.86772155761719, 126.10447692871094, 306.3507385253906]","[355.550537109375, 458.27154541015625, 297.4065856933594, 375.90093994140625, 342.95269775390625, 280.9324645996094, 324.5404357910156, 442.7664794921875, 244.10797119140625, 319.6950988769531, 247.01516723632812, 357.4886779785156, 179.09848022460938, 188.7891387939453, 189.75819396972656, 169.40782165527344, 179.09848022460938, 181.03660583496094, 203.3251190185547, 203.3251190185547, 188.7891387939453, 176.1912841796875, 170.3768768310547, 181.03660583496094, 180.06753540039062, 163.9217529296875, 117.40658569335938, 153.26202392578125, 117.40658569335938, 142.602294921875, 127.09724426269531, 145.50949096679688, 130.9735107421875, 84.45834350585938, 90.27274322509766, 117.40658569335938, 116.43751525878906, 116.43751525878906, 145.50949096679688, 131.94256591796875, 190.0044403076172, 194.8497772216797, 218.10736083984375, 187.0972442626953, 178.3756561279297, 171.59219360351562, 194.8497772216797, 230.70521545410156, 225.85987854003906, 191.9425811767578, 214.23109436035156]","[698.6900634765625, 466.06109619140625, 104.0021743774414, 12.909982681274414]","[429.4081726074219, 551.70458984375, 544.5183715820312, 422.4161376953125]",,
119687655,jujebot,1800356.0,6465,T0,2018-08-08 03:12:03 UTC,20860285,point_extractor_by_frame,3.4.5,"[456.85260009765625, 677.2754516601562, 99.22776794433594, 146.4612274169922, 4.760833740234375]","[482.1937255859375, 370.8576965332031, 483.318359375, 370.8576965332031, 364.11004638671875]","[691.8953247070312, 454.6033935546875, 98.10316467285156]","[420.3403625488281, 549.6701049804688, 536.1748046875]",,
103631104,not-logged-in-47fd07b564ace948f3bb,,6465,T0,2018-04-26 09:04:24 UTC,20860276,point_extractor_by_frame,3.4.5,"[697.5233154296875, 537.6926879882812, 492.2197265625, 77.35594177246094, 22.004947662353516, 218.47056579589844, 979.3361206054688, 412.2239990234375, 129.83004760742188, 530.7597045898438, 484.2751159667969, 322.74114990234375, 643.48486328125, 641.16064453125, 672.5377807617188, 752.7236938476562, 735.2919921875, 873.5836791992188, 936.337890625, 864.2867431640625, 809.2753295898438, 794.1612548828125, 807.6674194335938, 769.0783081054688, 745.9248657226562, 725.66552734375]","[374.0132751464844, 324.0380554199219, 473.51348876953125, 503.6304931640625, 384.4129943847656, 369.8149108886719, 389.59906005859375, 269.9012145996094, 297.7919921875, 185.0668182373047, 169.95932006835938, 188.55316162109375, 178.09413146972656, 244.33468627929688, 153.68971252441406, 150.203369140625, 130.44741821289062, 118.82626342773438, 135.0958709716797, 92.09761810302734, 139.59588623046875, 133.48594665527344, 113.86980438232422, 133.48594665527344, 115.79926300048828, 112.58350372314453]","[683.9240112304688, 406.3686218261719, 337.1317443847656, 537.5533447265625]","[416.1270446777344, 296.9349060058594, 207.542236328125, 204.29083251953125]",,
103739422,na2ol,1232327.0,6465,T0,2018-04-26 19:29:17 UTC,20860276,point_extractor_by_frame,3.4.5,"[617.105224609375, 459.11810302734375, 68.53880310058594, 29.042016983032227, 121.20117950439453, 213.36033630371094, 413.03851318359375, 698.2930908203125, 531.5288696289062, 994.5189208984375, 647.824951171875, 531.5288696289062, 645.6306762695312]","[648.6249389648438, 497.2206115722656, 512.5804443359375, 363.3703918457031, 293.1539001464844, 369.9532165527344, 269.0169677734375, 380.9245300292969, 328.26214599609375, 402.8671875, 247.07432556152344, 187.8291473388672, 176.85781860351562]",,,,
103745989,not-logged-in-99a9663cfeac041b6cda,,6465,T0,2018-04-26 19:56:46 UTC,20860276,point_extractor_by_frame,3.4.5,"[124.15573120117188, 409.7828674316406, 700.1441650390625, 449.234130859375, 531.292724609375, 805.87353515625, 878.4638671875]","[297.4624938964844, 273.791748046875, 370.0528259277344, 480.516357421875, 190.1550750732422, 134.92330932617188, 123.87696075439453]",,,,
107139001,not-logged-in-236a701d8c92dea01cd4,,6465,T0,2018-05-11 03:29:39 UTC,20860276,point_extractor_by_frame,3.4.5,"[71.47379302978516, 0.5697644948959351, 124.14535522460938, 446.252197265625, 699.4808959960938, 537.41455078125, 207.20436096191406, 529.3112182617188, 654.9126586914062, 983.0969848632812, 326.728271484375, 478.6654968261719, 425.993896484375]","[517.9159545898438, 365.9787292480469, 295.07470703125, 487.52850341796875, 359.9012451171875, 323.4363098144531, 369.2073974609375, 194.98606872558594, 184.85691833496094, 383.3882141113281, 197.01190185546875, 174.727783203125, 265.8901062011719]","[691.3775634765625, 399.65814208984375]","[418.65032958984375, 307.22967529296875]",,
108620679,lauram13,807323.0,6465,T0,2018-05-21 21:26:02 UTC,20860276,point_extractor_by_frame,3.4.5,"[704.6089477539062, 535.614501953125, 471.36871337890625, 232.54190063476562, 85.89385986328125, 125, 416.8994445800781, 638.9664916992188, 985.335205078125, 936.4525146484375, 881.9832153320312, 650.1396484375, 530.0279541015625, 321.9273681640625, 678.0726318359375, 753.4916381835938, 861.0335083007812, 792.5977783203125, 473.84283447265625]","[341.13128662109375, 321.5782165527344, 494.7625732421875, 355.0977783203125, 525.4888305664062, 307.6117248535156, 272.6955261230469, 247.55587768554688, 371.8575439453125, 126.0474853515625, 124.65083312988281, 176.32681274414062, 188.89663696289062, 195.8798828125, 146.9971923828125, 155.37709045410156, 86.94133758544922, 130.2374267578125, 172.38963317871094]","[681.9671020507812, 536.699462890625, 403.9216613769531, 330.34539794921875]","[413.5151062011719, 204.0795440673828, 299.7455139160156, 210.88905334472656]",,
113353443,familyhk,1752522.0,6465,T0,2018-06-07 00:48:19 UTC,20860276,point_extractor_by_frame,3.4.5,"[471.01849365234375, 94.76995849609375, 698.7809448242188, 971.8442993164062, 408.1006774902344, 537.7113647460938, 226.89736938476562, 118.67872619628906, 19.268579483032227]","[495.7923583984375, 513.4093627929688, 366.1816711425781, 366.1816711425781, 276.83837890625, 332.2060546875, 357.3731689453125, 303.26385498046875, 372.47344970703125]",[681.8595581054688],[415.41943359375],,
121740065,sbaugh6,1689882.0,6465,T0,2018-08-27 20:05:25 UTC,20860276,point_extractor_by_frame,3.4.5,"[968.9041137695312, 693.4615478515625, 644.720703125, 560.841064453125, 467.8934020996094, 415.75201416015625, 220.78854370117188, 131.2413787841797, 14.490011215209961, 113.1052474975586, 319.4037780761719, 476.9614562988281, 534.7703857421875, 658.3228149414062, 670.7913818359375, 744.4694213867188, 745.6029663085938, 789.809814453125, 879.35693359375, 929.2313232421875, 873.6893920898438, 769.4066162109375, 814.7469482421875, 697.99560546875, 215.12100219726562, 215.12100219726562, 250.259765625]","[403.9399108886719, 354.0655212402344, 240.71469116210938, 327.9948425292969, 485.5525207519531, 263.3848571777344, 367.6676330566406, 304.191162109375, 372.20166015625, 495.75408935546875, 198.77487182617188, 162.5026092529297, 187.43978881835938, 189.70680236816406, 140.9659423828125, 125.0968246459961, 164.76962280273438, 126.23033142089844, 129.630859375, 134.16488647460938, 99.02613067626953, 140.9659423828125, 145.49996948242188, 122.8298110961914, 190.84031677246094, 179.50523376464844, 182.90576171875]",[680.9929809570312],[422.0760498046875],,
